V1.V,I(D1.nA),V(D),
1.117,0.0005737139172658864,0.5432860827341136,
1.118,0.0005746402837578622,0.5433597162421379,
1.119,0.0005755667601197913,0.5434332398802086,
1.12,0.0005764933460371645,0.5435066539628356,
1.121,0.0005774200411967802,0.5435799588032199,
1.122,0.0005783468452867405,0.5436531547132596,
1.123,0.0005792737579964422,0.5437262420035578,
1.124,0.0005802007790165698,0.5437992209834304,
1.125,0.0005811279080390895,0.5438720919609105,
1.1260000000000001,0.0005820551447572419,0.5439448552427582,
1.127,0.0005829824888655351,0.544017511134465,
1.1280000000000001,0.0005839099400597377,0.5440900599402624,
1.129,0.0005848374980368724,0.5441625019631275,
1.1300000000000001,0.0005857651624952093,0.5442348375047908,
1.131,0.000586692933134258,0.544307066865742,
1.1320000000000001,0.0005876208096547642,0.544379190345236,
1.133,0.0005885487917586981,0.5444512082413019,
1.1340000000000001,0.0005894768791492531,0.544523120850747,
1.135,0.0005904050715308357,0.5445949284691642,
1.1360000000000001,0.0005913333686090611,0.544666631390939,
1.137,0.0005922617700907444,0.5447382299092557,
1.1380000000000001,0.0005931902756838974,0.5448097243161028,
1.139,0.0005941188850977199,0.5448811149022802,
1.1400000000000001,0.0005950475980425936,0.5449524019574066,
1.141,0.0005959764142300771,0.5450235857699229,
1.1420000000000001,0.0005969053333728997,0.5450946666271004,
1.143,0.000597834355184952,0.545165644815048,
1.1440000000000001,0.0005987634793812854,0.5452365206187147,
1.145,0.0005996927056781002,0.5453072943218998,
1.1460000000000001,0.0006006220337927442,0.545377966207256,
1.147,0.0006015514634437031,0.545448536556297,
1.1480000000000001,0.0006024809943505975,0.5455190056494027,
1.149,0.0006034106262341745,0.5455893737658255,
1.1500000000000001,0.0006043403588163039,0.5456596411836963,
1.151,0.0006052701918199709,0.5457298081800291,
1.1520000000000001,0.0006062001249692698,0.5457998750307304,
1.153,0.000607130157989401,0.5458698420105991,
1.154,0.0006080602906066617,0.5459397093933382,
1.155,0.0006089905225484429,0.5460094774515571,
1.156,0.000609920853543222,0.5460791464567779,
1.157,0.000610851283320559,0.5461487166794411,
1.158,0.0006117818116110876,0.5462181883889123,
1.159,0.0006127124381465145,0.5462875618534856,
1.16,0.0006136431626596089,0.5463568373403911,
1.161,0.0006145739848842002,0.5464260151157998,
1.162,0.0006155049045551718,0.5464950954448282,
1.163,0.0006164359214084551,0.546564078591545,
1.164,0.0006173670351810242,0.5466329648189757,
1.165,0.0006182982456108916,0.5467017543891084,
1.166,0.0006192295524371008,0.546770447562899,
1.167,0.0006201609553997243,0.5468390446002758,
1.168,0.0006210924542398541,0.5469075457601458,
1.169,0.0006220240486995996,0.5469759513004004,
1.17,0.000622955738522082,0.5470442614779178,
1.171,0.0006238875234514282,0.5471124765485719,
1.172,0.0006248194032327658,0.5471805967672341,
1.173,0.0006257513776122189,0.5472486223877812,
1.174,0.0006266834463369016,0.5473165536630983,
1.175,0.0006276156091549148,0.5473843908450853,
1.176,0.0006285478658153396,0.5474521341846603,
1.177,0.0006294802160682328,0.5475197839317673,
1.178,0.0006304126596646224,0.5475873403353775,
1.179,0.0006313451963565027,0.5476548036434973,
1.18,0.0006322778258968279,0.547722174103172,
1.181,0.0006332105480395102,0.5477894519604899,
1.182,0.0006341433625394109,0.547856637460589,
1.183,0.0006350762691523403,0.5479237308476598,
1.184,0.0006360092676350495,0.5479907323649504,
1.185,0.000636942357745226,0.5480576422547742,
1.186,0.0006378755392414909,0.5481244607585091,
1.187,0.0006388088118833928,0.5481911881166073,
1.188,0.0006397421754314026,0.5482578245685974,
1.189,0.000640675629646911,0.548324370353089,
1.19,0.0006416091742922216,0.5483908257077783,
1.191,0.0006425428091305481,0.548457190869452,
1.192,0.0006434765339260081,0.5485234660739918,
1.193,0.0006444103484436198,0.5485896515563803,
1.194,0.0006453442524492973,0.5486557475507027,
1.195,0.000646278245709847,0.548721754290153,
1.196,0.0006472123279929608,0.5487876720070392,
1.197,0.0006481464990672139,0.5488535009327862,
1.198,0.0006490807587020595,0.5489192412979405,
1.199,0.0006500151066678252,0.5489848933321749,
1.2,0.0006509495427357068,0.5490504572642931,
1.201,0.0006518840666777669,0.5491159333222332,
1.202,0.0006528186782669273,0.5491813217330727,
1.203,0.000653753377276969,0.5492466227230312,
1.204,0.0006546881634825229,0.5493118365174771,
1.205,0.0006556230366590703,0.5493769633409298,
1.206,0.0006565579965829349,0.5494420034170651,
1.207,0.0006574930430312821,0.549506956968718,
1.208,0.0006584281757821118,0.5495718242178882,
1.209,0.0006593633946142568,0.5496366053857433,
1.21,0.0006602986993073767,0.5497013006926234,
1.211,0.0006612340896419556,0.5497659103580446,
1.212,0.0006621695653992969,0.549830434600703,
1.213,0.00066310512636152,0.5498948736384801,
1.214,0.0006640407723115563,0.5499592276884437,
1.215,0.0006649765030331439,0.5500234969668563,
1.216,0.0006659123183108252,0.5500876816891748,
1.217,0.0006668482179299439,0.5501517820700562,
1.218,0.0006677842016766378,0.5502157983233622,
1.219,0.000668720269337839,0.5502797306621612,
1.22,0.0006696564207012653,0.5503435792987347,
1.221,0.0006705926555554224,0.5504073444445777,
1.222,0.0006715289736895942,0.5504710263104058,
1.223,0.0006724653748938434,0.5505346251061567,
1.224,0.0006734018589590047,0.5505981410409952,
1.225,0.0006743384256766839,0.5506615743233162,
1.226,0.0006752750748392509,0.5507249251607491,
1.227,0.0006762118062398395,0.5507881937601606,
1.228,0.0006771486196723417,0.5508513803276583,
1.229,0.0006780855149314031,0.550914485068597,
1.23,0.000679022491812423,0.5509775081875771,
1.231,0.000679959550111547,0.5510404498884531,
1.232,0.0006808966896256648,0.5511033103743352,
1.233,0.0006818339101524076,0.5511660898475925,
1.234,0.0006827712114901431,0.5512287885098569,
1.235,0.000683708593437973,0.5512914065620271,
1.236,0.0006846460557957287,0.5513539442042713,
1.237,0.0006855835983639692,0.5514164016360309,
1.238,0.0006865212209439758,0.5514787790560242,
1.239,0.0006874589233377501,0.55154107666225,
1.24,0.0006883967053480097,0.5516032946519903,
1.241,0.0006893345667781861,0.551665433221814,
1.242,0.0006902725074324191,0.5517274925675809,
1.243,0.000691210527115557,0.5517894728844431,
1.244,0.0006921486256331479,0.5518513743668522,
1.245,0.0006930868027914432,0.5519131972085569,
1.246,0.0006940250583973881,0.551974941602612,
1.247,0.0006949633922586219,0.5520366077413782,
1.248,0.0006959018041834738,0.5520981958165262,
1.249,0.0006968402939809599,0.5521597060190402,
1.25,0.0006977788614607784,0.5522211385392216,
1.2510000000000001,0.0006987175064333097,0.5522824935666903,
1.252,0.0006996562287096104,0.5523437712903896,
1.2530000000000001,0.0007005950281014107,0.5524049718985895,
1.254,0.0007015339044211114,0.5524660955788886,
1.2550000000000001,0.0007024728574817824,0.5525271425182178,
1.256,0.0007034118870971563,0.5525881129028437,
1.2570000000000001,0.0007043509930816289,0.5526490069183712,
1.258,0.0007052901752502529,0.5527098247497471,
1.2590000000000001,0.0007062294334187374,0.5527705665812628,
1.26,0.0007071687674034433,0.5528312325965568,
1.2610000000000001,0.0007081081770213809,0.5528918229786193,
1.262,0.0007090476620902072,0.5529523379097928,
1.2630000000000001,0.0007099872224282219,0.5530127775717782,
1.264,0.0007109268578543656,0.5530731421456344,
1.2650000000000001,0.0007118665681882157,0.5531334318117844,
1.266,0.000712806353249985,0.553193646750015,
1.2670000000000001,0.000713746212860517,0.5532537871394831,
1.268,0.0007146861468412838,0.5533138531587163,
1.2690000000000001,0.0007156261550143848,0.5533738449856154,
1.27,0.00071656623720254,0.55343376279746,
1.2710000000000001,0.0007175063932290915,0.5534936067709086,
1.272,0.0007184466229179972,0.5535533770820028,
1.2730000000000001,0.0007193869260938307,0.5536130739061694,
1.274,0.0007203273025817759,0.5536726974182241,
1.2750000000000001,0.0007212677522076264,0.5537322477923737,
1.276,0.0007222082747977819,0.5537917252022182,
1.2770000000000001,0.000723148870179245,0.5538511298207551,
1.278,0.0007240895381796188,0.5539104618203812,
1.2790000000000001,0.0007250302786271045,0.5539697213728957,
1.28,0.0007259710913504982,0.5540289086495018,
1.281,0.000726911976179189,0.5540880238208109,
1.282,0.0007278529329431553,0.5541470670568447,
1.283,0.0007287939614729623,0.5542060385270376,
1.284,0.0007297350615997606,0.5542649384002395,
1.285,0.0007306762331552809,0.5543237668447191,
1.286,0.0007316174759718353,0.5543825240281647,
1.287,0.0007325587898823107,0.5544412101176892,
1.288,0.0007335001747201691,0.554499825279831,
1.289,0.0007344416303194429,0.554558369680557,
1.29,0.0007353831565147342,0.5546168434852659,
1.291,0.000736324753141211,0.554675246858789,
1.292,0.0007372664200346054,0.5547335799653946,
1.293,0.0007382081570312103,0.5547918429687897,
1.294,0.0007391499639678773,0.5548500360321227,
1.295,0.0007400918406820146,0.5549081593179853,
1.296,0.0007410337870115843,0.5549662129884158,
1.297,0.0007419758027950991,0.5550241972049008,
1.298,0.0007429178878716213,0.5550821121283788,
1.299,0.0007438600420807593,0.5551399579192406,
1.3,0.000744802265262665,0.555197734737335,
1.301,0.0007457445572580325,0.5552554427419675,
1.302,0.0007466869179080951,0.555313082091905,
1.303,0.000747629347054622,0.5553706529453779,
1.304,0.0007485718445399184,0.5554281554600816,
1.305,0.00074951441020682,0.55548558979318,
1.306,0.0007504570438986924,0.5555429561013077,
1.307,0.0007513997454594296,0.5556002545405704,
1.308,0.00075234251473345,0.55565748526655,
1.309,0.0007532853515656941,0.5557146484343058,
1.31,0.0007542282558016241,0.5557717441983759,
1.311,0.000755171227287219,0.555828772712781,
1.312,0.0007561142658689751,0.555885734131025,
1.313,0.0007570573713939009,0.5559426286060991,
1.314,0.0007580005437095175,0.5559994562904825,
1.315,0.0007589437826638535,0.5560562173361464,
1.316,0.0007598870881054473,0.5561129118945528,
1.317,0.0007608304598833384,0.5561695401166615,
1.318,0.0007617738978470712,0.5562261021529289,
1.319,0.0007627174018466895,0.5562825981533105,
1.32,0.0007636609717327359,0.5563390282672641,
1.321,0.0007646046073562483,0.5563953926437517,
1.322,0.0007655483085687588,0.5564516914312413,
1.323,0.0007664920752222904,0.5565079247777095,
1.324,0.000767435907169357,0.5565640928306431,
1.325,0.0007683798042629588,0.5566201957370412,
1.326,0.0007693237663565813,0.5566762336434188,
1.327,0.0007702677933041941,0.5567322066958059,
1.328,0.0007712118849602472,0.5567881150397529,
1.329,0.0007721560411796698,0.5568439588203302,
1.33,0.000773100261817868,0.556899738182132,
1.331,0.0007740445467307233,0.5569554532692766,
1.332,0.0007749888957745895,0.5570111042254106,
1.333,0.0007759333088062915,0.5570666911937084,
1.334,0.0007768777856831231,0.557122214316877,
1.335,0.0007778223262628446,0.5571776737371554,
1.336,0.0007787669304036822,0.5572330695963179,
1.337,0.0007797115979643228,0.5572884020356772,
1.338,0.0007806563288039172,0.557343671196083,
1.339,0.0007816011227820717,0.5573988772179284,
1.34,0.0007825459797588528,0.5574540202411473,
1.341,0.0007834908995947791,0.557509100405221,
1.342,0.0007844358821508243,0.5575641178491758,
1.343,0.0007853809272884124,0.5576190727115876,
1.344,0.0007863260348694171,0.557673965130583,
1.345,0.0007872712047561583,0.5577287952438417,
1.346,0.0007882164368114027,0.5577835631885975,
1.347,0.0007891617308983594,0.5578382691016406,
1.348,0.0007901070868806802,0.5578929131193199,
1.349,0.0007910525046224551,0.5579474953775448,
1.35,0.0007919979839882142,0.5580020160117859,
1.351,0.0007929435248429218,0.5580564751570782,
1.352,0.0007938891270519774,0.5581108729480226,
1.353,0.0007948347904812122,0.5581652095187878,
1.354,0.0007957805149968892,0.5582194850031109,
1.355,0.0007967263004656984,0.5582736995343016,
1.356,0.0007976721467547587,0.5583278532452415,
1.357,0.0007986180537316123,0.5583819462683877,
1.358,0.0007995640212642268,0.5584359787357733,
1.359,0.0008005100492209897,0.5584899507790103,
1.36,0.0008014561374707095,0.5585438625292907,
1.361,0.0008024022858826114,0.5585977141173886,
1.362,0.0008033484943263397,0.5586515056736604,
1.363,0.0008042947626719499,0.5587052373280501,
1.364,0.0008052410907899129,0.5587589092100873,
1.365,0.0008061874785511096,0.5588125214488904,
1.366,0.0008071339258268313,0.5588660741731688,
1.367,0.0008080804324887756,0.5589195675112244,
1.368,0.0008090269984090478,0.5589730015909523,
1.369,0.0008099736234601565,0.5590263765398436,
1.37,0.000810920307515014,0.5590796924849861,
1.371,0.0008118670504469322,0.5591329495530678,
1.372,0.0008128138521296239,0.5591861478703762,
1.373,0.0008137607124371989,0.5592392875628011,
1.374,0.0008147076312441631,0.5592923687558371,
1.375,0.000815654608425417,0.559345391574583,
1.3760000000000001,0.0008166016438562539,0.5593983561437462,
1.377,0.0008175487374123583,0.5594512625876418,
1.3780000000000001,0.0008184958889698047,0.5595041110301955,
1.379,0.000819443098405055,0.559556901594945,
1.3800000000000001,0.0008203903655949577,0.5596096344050424,
1.381,0.000821337690416747,0.559662309583253,
1.3820000000000001,0.0008222850727480391,0.559714927251961,
1.383,0.0008232325124668321,0.5597674875331679,
1.3840000000000001,0.000824180009451506,0.5598199905484942,
1.385,0.0008251275635808158,0.5598724364191842,
1.3860000000000001,0.0008260751747338978,0.5599248252661023,
1.387,0.0008270228427902608,0.5599771572097392,
1.3880000000000001,0.0008279705676297888,0.5600294323702113,
1.389,0.0008289183491327379,0.5600816508672621,
1.3900000000000001,0.0008298661871797351,0.5601338128202651,
1.391,0.0008308140816517767,0.5601859183482233,
1.3920000000000001,0.0008317620324302282,0.560237967569772,
1.393,0.0008327100393968195,0.5602899606031805,
1.3940000000000001,0.0008336581024336473,0.5603418975663528,
1.395,0.0008346062214231706,0.5603937785768295,
1.3960000000000001,0.0008355543962482112,0.560445603751789,
1.397,0.0008365026267919501,0.5604973732080499,
1.3980000000000001,0.0008374509129379299,0.5605490870620703,
1.399,0.0008383992545700479,0.5606007454299522,
1.4000000000000001,0.00083934765157256,0.5606523484274402,
1.401,0.0008402961038300759,0.5607038961699242,
1.4020000000000001,0.0008412446112275583,0.5607553887724419,
1.403,0.0008421931736503225,0.5608068263496775,
1.4040000000000001,0.0008431417909840341,0.5608582090159661,
1.405,0.0008440904631147072,0.5609095368852929,
1.4060000000000001,0.0008450391899287056,0.5609608100712946,
1.407,0.0008459879713127364,0.5610120286872636,
1.408,0.0008469368071538543,0.5610631928461456,
1.409,0.0008478856973394566,0.5611143026605434,
1.41,0.0008488346417572825,0.5611653582427174,
1.411,0.0008497836402954122,0.5612163597045878,
1.412,0.0008507326928422657,0.5612673071577342,
1.413,0.0008516817992866013,0.5613182007133988,
1.414,0.0008526309595175125,0.5613690404824875,
1.415,0.0008535801734244309,0.5614198265755691,
1.416,0.0008545294408971195,0.5614705591028805,
1.417,0.0008554787618256766,0.5615212381743235,
1.418,0.0008564281361005304,0.5615718638994696,
1.419,0.0008573775636124392,0.5616224363875609,
1.42,0.0008583270442524902,0.5616729557475098,
1.421,0.0008592765779121001,0.5617234220878999,
1.422,0.0008602261644830089,0.5617738355169911,
1.423,0.0008611758038572831,0.561824196142717,
1.424,0.0008621254959273138,0.5618745040726861,
1.425,0.0008630752405858128,0.5619247594141873,
1.426,0.0008640250377258137,0.5619749622741862,
1.427,0.0008649748872406706,0.5620251127593294,
1.428,0.0008659247890240555,0.5620752109759445,
1.429,0.000866874742969958,0.562125257030042,
1.43,0.0008678247489726836,0.5621752510273164,
1.431,0.000868774806926854,0.5622251930731461,
1.432,0.0008697249167274025,0.5622750832725975,
1.433,0.0008706750782695768,0.5623249217304233,
1.434,0.0008716252914489343,0.5623747085510656,
1.435,0.000872575556161344,0.5624244438386561,
1.436,0.0008735258723029826,0.5624741276970174,
1.437,0.0008744762397703342,0.5625237602296659,
1.438,0.0008754266584601901,0.5625733415398099,
1.439,0.000876377128269647,0.5626228717303531,
1.44,0.0008773276490961048,0.5626723509038952,
1.441,0.0008782782208372667,0.5627217791627334,
1.442,0.0008792288433911374,0.5627711566088626,
1.443,0.0008801795166560232,0.5628204833439768,
1.444,0.0008811302405305278,0.5628697594694722,
1.445,0.0008820810149135547,0.5629189850864453,
1.446,0.0008830318397043042,0.5629681602956957,
1.447,0.0008839827148022721,0.563017285197728,
1.448,0.0008849336401072487,0.5630663598927512,
1.449,0.000885884615519319,0.5631153844806811,
1.45,0.0008868356409388596,0.5631643590611404,
1.451,0.0008877867162665391,0.5632132837334609,
1.452,0.0008887378414033158,0.5632621585966842,
1.453,0.0008896890162504375,0.5633109837495627,
1.454,0.00089064024070944,0.56335975929056,
1.455,0.0008915915146821459,0.5634084853178541,
1.456,0.000892542838070664,0.5634571619293359,
1.457,0.0008934942107773877,0.5635057892226124,
1.458,0.0008944456327049935,0.5635543672950064,
1.459,0.0008953971037564421,0.5636028962435581,
1.46,0.0008963486238349731,0.5636513761650269,
1.461,0.000897300192844109,0.5636998071558911,
1.462,0.0008982518106876503,0.5637481893123496,
1.463,0.0008992034772696767,0.5637965227303234,
1.464,0.0009001551924945443,0.5638448075054556,
1.465,0.0009011069562668861,0.563893043733114,
1.466,0.0009020587684916094,0.5639412315083906,
1.467,0.0009030106290738965,0.5639893709261036,
1.468,0.0009039625379192025,0.5640374620807975,
1.469,0.000904914494933254,0.564085505066746,
1.47,0.0009058665000220497,0.5641334999779504,
1.471,0.0009068185530918571,0.564181446908143,
1.472,0.0009077706540492138,0.5642293459507862,
1.473,0.0009087228028009243,0.5642771971990758,
1.474,0.0009096749992540605,0.5643250007459395,
1.475,0.0009106272433159605,0.5643727566840396,
1.476,0.0009115795348942273,0.5644204651057727,
1.477,0.0009125318738967276,0.5644681261032725,
1.478,0.000913484260231591,0.564515739768409,
1.479,0.0009144366938072093,0.5645633061927908,
1.48,0.0009153891745322352,0.5646108254677648,
1.481,0.0009163417023155815,0.5646582976844186,
1.482,0.00091729427706642,0.56470572293358,
1.483,0.0009182468986941803,0.5647531013058198,
1.484,0.0009191995671085498,0.5648004328914502,
1.485,0.000920152282219472,0.5648477177805281,
1.486,0.0009211050439371439,0.5648949560628561,
1.487,0.0009220578521720195,0.5649421478279807,
1.488,0.0009230107068348042,0.5649892931651959,
1.489,0.0009239636078364562,0.565036392163544,
1.49,0.0009249165550881851,0.565083444911815,
1.491,0.0009258695485014517,0.5651304514985485,
1.492,0.000926822587987965,0.5651774120120351,
1.493,0.0009277756734596843,0.5652243265403158,
1.494,0.0009287288048288148,0.5652711951711852,
1.495,0.0009296819820078104,0.5653180179921897,
1.496,0.0009306352049093687,0.5653647950906313,
1.497,0.0009315884734464357,0.5654115265535644,
1.498,0.0009325417875321977,0.5654582124678023,
1.499,0.0009334951470800863,0.5655048529199138,
1.5,0.0009344485520037746,0.5655514479962255,
1.5010000000000001,0.0009354020022171784,0.5655979977828217,
1.502,0.0009363554976344517,0.5656445023655483,
1.5030000000000001,0.0009373090381699905,0.5656909618300097,
1.504,0.0009382626237384289,0.5657373762615712,
1.5050000000000001,0.0009392162542546376,0.5657837457453625,
1.506,0.0009401699296337255,0.5658300703662745,
1.5070000000000001,0.0009411236497910376,0.5658763502089625,
1.508,0.000942077414642154,0.565922585357846,
1.5090000000000001,0.0009430312241028899,0.5659687758971103,
1.51,0.0009439850780892915,0.5660149219107086,
1.5110000000000001,0.0009449389765176415,0.5660610234823586,
1.512,0.0009458929193044516,0.5661070806955484,
1.5130000000000001,0.0009468469063664659,0.5661530936335342,
1.514,0.0009478009376206579,0.5661990623793421,
1.5150000000000001,0.0009487550129842315,0.5662449870157686,
1.516,0.0009497091323746171,0.5662908676253829,
1.5170000000000001,0.0009506632957094757,0.5663367042905244,
1.518,0.0009516175029066926,0.5663824970933075,
1.5190000000000001,0.0009525717538843809,0.5664282461156193,
1.52,0.0009535260485608771,0.5664739514391229,
1.5210000000000001,0.0009544803868547446,0.5665196131452556,
1.522,0.0009554347686847674,0.5665652313152326,
1.5230000000000001,0.0009563891939699546,0.5666108060300455,
1.524,0.000957343662629537,0.5666563373704631,
1.5250000000000001,0.0009582981745829654,0.5667018254170347,
1.526,0.0009592527297499121,0.5667472702500879,
1.5270000000000001,0.0009602073280502688,0.5667926719497313,
1.528,0.0009611619694041455,0.5668380305958546,
1.5290000000000001,0.0009621166537318705,0.5668833462681298,
1.53,0.0009630713809539897,0.5669286190460103,
1.5310000000000001,0.0009640261509912653,0.5669738490087349,
1.532,0.0009649809637646746,0.5670190362353255,
1.5330000000000001,0.0009659358191954108,0.5670641808045893,
1.534,0.0009668907172048808,0.5671092827951193,
1.5350000000000001,0.000967845657714704,0.5671543422852962,
1.536,0.0009688006406467143,0.5671993593532858,
1.537,0.0009697556659229555,0.5672443340770444,
1.538,0.0009707107334656845,0.5672892665343156,
1.539,0.0009716658431973668,0.5673341568026332,
1.54,0.0009726209950406785,0.5673790049593215,
1.541,0.0009735761889185038,0.5674238110814962,
1.542,0.0009745314247539362,0.5674685752460639,
1.543,0.0009754867024702752,0.5675132975297247,
1.544,0.0009764420219910285,0.5675579780089716,
1.545,0.000977397383239908,0.5676026167600919,
1.546,0.0009783527861408322,0.5676472138591679,
1.547,0.0009793082306179231,0.5676917693820768,
1.548,0.0009802637165955074,0.5677362834044926,
1.549,0.0009812192439981147,0.5677807560018853,
1.55,0.0009821748127504754,0.5678251872495247,
1.551,0.0009831304227775229,0.5678695772224771,
1.552,0.0009840860740043921,0.567913925995608,
1.553,0.000985041766356416,0.567958233643584,
1.554,0.0009859974997591286,0.5680025002408715,
1.555,0.0009869532741382623,0.5680467258617378,
1.556,0.0009879090894197487,0.5680909105802514,
1.557,0.0009888649455297137,0.5681350544702863,
1.558,0.0009898208423944831,0.5681791576055168,
1.559,0.0009907767799405781,0.5682232200594218,
1.56,0.0009917327580947133,0.5682672419052869,
1.561,0.0009926887767837999,0.5683112232162001,
1.562,0.000993644835934942,0.5683551640650579,
1.563,0.0009946009354754378,0.5683990645245622,
1.564,0.0009955570753327776,0.5684429246672226,
1.565,0.0009965132554346434,0.5684867445653565,
1.566,0.0009974694757089086,0.5685305242910915,
1.567,0.0009984257360836385,0.5685742639163613,
1.568,0.0009993820364870862,0.5686179635129139,
1.569,0.0010003383768476953,0.5686616231523047,
1.57,0.0010012947570940975,0.5687052429059025,
1.571,0.0010022511771551135,0.5687488228448865,
1.572,0.00100320763695975,0.56879236304025,
1.573,0.0010041641364372015,0.5688358635627986,
1.574,0.001005120675516847,0.5688793244831528,
1.575,0.0010060772541282536,0.5689227458717466,
1.576,0.0010070338722011696,0.5689661277988305,
1.577,0.0010079905296655296,0.5690094703344702,
1.578,0.0010089472264514527,0.5690527735485473,
1.579,0.0010099039624892371,0.5690960375107628,
1.58,0.0010108607377093681,0.5691392622906319,
1.581,0.001011817552042508,0.5691824479574921,
1.582,0.0010127744054195028,0.5692255945804973,
1.583,0.0010137312977713782,0.5692687022286219,
1.584,0.001014688229029339,0.5693117709706611,
1.585,0.00101564519912477,0.56935480087523,
1.586,0.0010166022079892345,0.5693977920107657,
1.587,0.0010175592555544722,0.5694407444455277,
1.588,0.0010185163417524025,0.5694836582475975,
1.589,0.0010194734665151185,0.5695265334848815,
1.59,0.001020430629774893,0.5695693702251071,
1.591,0.0010213878314641704,0.5696121685358295,
1.592,0.0010223450715155726,0.5696549284844273,
1.593,0.0010233023498618953,0.5696976501381046,
1.594,0.0010242596664361075,0.5697403335638928,
1.595,0.0010252170211713495,0.5697829788286503,
1.596,0.001026174414000939,0.5698255859990612,
1.597,0.0010271318448583603,0.5698681551416398,
1.598,0.0010280893136772717,0.5699106863227283,
1.599,0.001029046820391502,0.5699531796084979,
1.6,0.0010300043649350507,0.5699956350649494,
1.601,0.0010309619472420848,0.5700380527579153,
1.602,0.0010319195672469426,0.5700804327530576,
1.603,0.0010328772248841293,0.5701227751158706,
1.604,0.001033834920088319,0.570165079911681,
1.605,0.0010347926527943532,0.5702073472056468,
1.606,0.0010357504229372393,0.570249577062761,
1.607,0.001036708230452151,0.5702917695478491,
1.608,0.0010376660752744278,0.5703339247255723,
1.609,0.0010386239573395746,0.5703760426604253,
1.61,0.0010395818765832612,0.570418123416739,
1.611,0.00104053983294132,0.5704601670586802,
1.612,0.0010414978263497477,0.5705021736502525,
1.613,0.0010424558567447035,0.5705441432552966,
1.614,0.0010434139240625099,0.5705860759374903,
1.615,0.0010443720282396498,0.5706279717603503,
1.616,0.0010453301692127685,0.5706698307872314,
1.617,0.0010462883469186711,0.570711653081329,
1.618,0.0010472465612943235,0.5707534387056767,
1.619,0.0010482048122768504,0.5707951877231496,
1.62,0.001049163099803537,0.5708369001964632,
1.621,0.0010501214238118257,0.5708785761881743,
1.622,0.0010510797842393177,0.5709202157606825,
1.623,0.0010520381810237716,0.5709618189762284,
1.624,0.0010529966141031028,0.5710033858968973,
1.625,0.0010539550834153832,0.5710449165846169,
1.6260000000000001,0.001054913588898841,0.5710864111011592,
1.627,0.0010558721304918587,0.5711278695081415,
1.6280000000000001,0.0010568307081329751,0.5711692918670249,
1.629,0.0010577893217608835,0.5712106782391164,
1.6300000000000001,0.0010587479713144294,0.5712520286855707,
1.631,0.001059706656732614,0.5712933432673861,
1.6320000000000001,0.0010606653779545892,0.5713346220454111,
1.633,0.0010616241349196602,0.5713758650803398,
1.6340000000000001,0.0010625829275672848,0.5714170724327156,
1.635,0.0010635417558370705,0.5714582441629293,
1.6360000000000001,0.001064500619668778,0.571499380331222,
1.637,0.0010654595190023159,0.5715404809976841,
1.6380000000000001,0.0010664184537777443,0.5715815462222559,
1.639,0.001067377423935272,0.571622576064728,
1.6400000000000001,0.0010683364294152569,0.5716635705847433,
1.641,0.0010692954701582056,0.5717045298417944,
1.6420000000000001,0.0010702545461047728,0.5717454538952272,
1.643,0.0010712136571957589,0.571786342804241,
1.6440000000000001,0.001072172803372114,0.5718271966278861,
1.645,0.0010731319845749324,0.5718680154250678,
1.6460000000000001,0.0010740912007454557,0.5719087992545444,
1.647,0.0010750504518250703,0.5719495481749297,
1.6480000000000001,0.0010760097377553084,0.5719902622446917,
1.649,0.0010769690584778453,0.5720309415221547,
1.6500000000000001,0.001077928413934503,0.5720715860654972,
1.651,0.001078887804067244,0.5721121959327561,
1.6520000000000001,0.0010798472288181772,0.5721527711818231,
1.653,0.001080806688129551,0.5721933118704489,
1.6540000000000001,0.0010817661819437587,0.5722338180562414,
1.655,0.001082725710203334,0.5722742897966661,
1.6560000000000001,0.0010836852728509528,0.5723147271490474,
1.657,0.0010846448698294297,0.5723551301705704,
1.6580000000000001,0.0010856045010817232,0.572395498918277,
1.659,0.0010865641665509284,0.5724358334490717,
1.6600000000000001,0.0010875238661802826,0.5724761338197176,
1.661,0.0010884835999131605,0.5725164000868396,
1.6620000000000001,0.0010894433676930753,0.5725566323069249,
1.663,0.0010904031694636794,0.5725968305363207,
1.6640000000000001,0.0010913630051687627,0.5726369948312376,
1.665,0.001092322874752252,0.572677125247748,
1.666,0.0010932827781582105,0.5727172218417895,
1.667,0.0010942427153308384,0.5727572846691615,
1.668,0.0010952026862144728,0.5727973137855271,
1.669,0.0010961626907535847,0.5728373092464155,
1.67,0.0010971227288927804,0.5728772711072196,
1.671,0.001098082800576802,0.5729171994231982,
1.672,0.001099042905750524,0.5729570942494759,
1.673,0.0011000030443589575,0.5729969556410426,
1.674,0.001100963216347243,0.573036783652757,
1.675,0.0011019234216606577,0.5730765783393424,
1.676,0.001102883660244609,0.5731163397553908,
1.677,0.0011038439320446378,0.5731560679553621,
1.678,0.001104804237006416,0.5731957629935839,
1.679,0.0011057645750757468,0.5732354249242534,
1.68,0.0011067249461985638,0.5732750538014363,
1.681,0.001107685350320931,0.5733146496790691,
1.682,0.0011086457873890443,0.5733542126109558,
1.683,0.0011096062573492267,0.5733937426507735,
1.684,0.0011105667601479313,0.5734332398520687,
1.685,0.0011115272957317407,0.5734727042682596,
1.686,0.0011124878640473642,0.5735121359526357,
1.687,0.0011134484650416412,0.5735515349583589,
